episode,timestep,reward
8493,849400,183.5
8495,849600,264.0
8497,849800,276.5
8499,850000,321.0
8501,850200,202.5
8503,850400,170.5
8505,850600,220.0
8507,850800,207.0
8509,851000,217.5
8511,851200,226.0
8513,851400,214.5
8515,851600,250.5
8517,851800,181.5
8519,852000,195.5
8521,852200,124.0
8523,852400,207.0
8525,852600,181.0
8527,852800,224.0
8529,853000,177.0
8531,853200,223.5
8533,853400,245.0
8535,853600,272.0
8537,853800,177.5
8539,854000,265.5
8541,854200,222.5
8543,854400,164.5
8545,854600,279.0
8547,854800,171.0
8549,855000,221.0
8551,855200,227.0
8553,855400,204.0
8555,855600,276.5
8557,855800,184.0
8559,856000,168.5
8561,856200,237.5
8563,856400,242.5
8565,856600,265.0
8567,856800,87.0
8569,857000,238.0
8571,857200,221.5
8573,857400,237.0
8575,857600,244.0
8577,857800,214.0
8579,858000,253.0
8581,858200,249.5
8583,858400,268.5
8585,858600,237.5
8587,858800,174.5
8589,859000,235.0
8591,859200,219.0
8593,859400,255.0
8595,859600,140.0
8597,859800,224.0
8599,860000,191.0
8601,860200,136.5
8603,860400,255.5
8605,860600,190.5
8607,860800,283.0
8609,861000,198.0
8611,861200,171.5
8613,861400,169.0
8615,861600,232.0
8617,861800,226.5
8619,862000,216.0
8621,862200,275.0
8623,862400,178.5
8625,862600,187.0
8627,862800,230.5
8629,863000,176.5
8631,863200,191.0
8633,863400,206.5
8635,863600,186.0
8637,863800,264.0
8639,864000,223.5
8641,864200,117.0
8643,864400,251.5
8645,864600,247.5
8647,864800,235.0
8649,865000,249.5
8651,865200,261.0
8653,865400,255.5
8655,865600,178.0
8657,865800,199.5
8659,866000,200.5
8661,866200,132.5
8663,866400,258.5
8665,866600,202.0
8667,866800,230.0
8669,867000,315.0
8671,867200,270.5
8673,867400,219.5
8675,867600,191.5
8677,867800,307.5
8679,868000,192.0
8681,868200,204.0
8683,868400,149.5
8685,868600,275.0
8687,868800,157.5
8689,869000,245.0
8691,869200,262.5
8693,869400,177.5
8695,869600,199.0
8697,869800,237.0
8699,870000,205.5
8701,870200,208.5
8703,870400,150.0
8705,870600,210.5
8707,870800,133.0
8709,871000,225.5
8711,871200,229.0
8713,871400,249.5
8715,871600,240.0
8717,871800,202.0
8719,872000,264.5
8721,872200,262.5
8723,872400,235.0
8725,872600,249.0
8727,872800,233.0
8729,873000,267.5
8731,873200,196.5
8733,873400,201.0
8735,873600,188.0
8737,873800,242.5
8739,874000,255.5
8741,874200,178.5
8743,874400,155.0
8745,874600,253.0
8747,874800,199.5
8749,875000,236.5
8751,875200,213.5
8753,875400,240.5
8755,875600,175.0
8757,875800,178.5
8759,876000,239.0
8761,876200,209.0
8763,876400,183.0
8765,876600,171.0
8767,876800,221.5
8769,877000,117.5
8771,877200,187.0
8773,877400,216.5
8775,877600,269.0
8777,877800,267.0
8779,878000,213.0
8781,878200,332.5
8783,878400,246.5
8785,878600,180.5
8787,878800,238.5
8789,879000,163.5
8791,879200,251.5
8793,879400,222.0
8795,879600,298.0
8797,879800,194.5
8799,880000,194.5
8801,880200,246.5
8803,880400,214.5
8805,880600,189.0
8807,880800,201.0
8809,881000,250.0
8811,881200,221.0
8813,881400,277.0
8815,881600,209.0
8817,881800,240.0
8819,882000,291.0
8821,882200,273.5
8823,882400,213.0
8825,882600,215.0
8827,882800,292.0
8829,883000,262.0
8831,883200,297.0
8833,883400,268.0
8835,883600,180.0
8837,883800,216.0
8839,884000,211.5
8841,884200,298.5
8843,884400,274.5
8845,884600,162.0
8847,884800,223.0
8849,885000,183.5
8851,885200,205.0
8853,885400,180.0
8855,885600,259.5
8857,885800,196.0
8859,886000,258.0
8861,886200,254.5
8863,886400,218.0
8865,886600,140.5
8867,886800,220.5
8869,887000,228.0
8871,887200,167.5
8873,887400,220.0
8875,887600,205.5
8877,887800,284.0
8879,888000,219.0
8881,888200,129.5
8883,888400,196.0
8885,888600,169.5
8887,888800,185.5
8889,889000,231.0
8891,889200,224.5
8893,889400,203.5
8895,889600,299.0
8897,889800,208.5
8899,890000,250.5
8901,890200,161.0
8903,890400,278.0
8905,890600,219.0
8907,890800,209.5
8909,891000,305.0
8911,891200,180.0
8913,891400,262.5
8915,891600,125.0
8917,891800,192.5
8919,892000,232.5
8921,892200,223.0
8923,892400,209.5
8925,892600,298.5
8927,892800,267.0
8929,893000,206.5
8931,893200,258.0
8933,893400,223.5
8935,893600,166.5
8937,893800,177.5
8939,894000,190.5
8941,894200,241.0
8943,894400,205.0
8945,894600,125.0
8947,894800,215.0
8949,895000,246.0
8951,895200,220.0
8953,895400,258.5
8955,895600,218.5
8957,895800,182.0
8959,896000,202.0
8961,896200,201.0
8963,896400,258.5
8965,896600,236.0
8967,896800,257.0
8969,897000,165.0
8971,897200,271.0
8973,897400,273.5
8975,897600,228.5
8977,897800,247.0
8979,898000,164.0
8981,898200,272.5
8983,898400,238.5
8985,898600,228.5
8987,898800,305.5
8989,899000,207.0
8991,899200,196.0
8993,899400,248.5
8995,899600,200.0
8997,899800,284.0
8999,900000,266.0
